Language,Participant,Occurency_order,Item,Consistency,Cons_level,Lexicality,Accuracy,RT,logRT,Outlier
French,110,108,Fr_inc_phare-jale.wav,inc,NA,pseudoword,1,978,0.996779618,0
French,110,109,Fr_inc3_cigogne.wav,inc,3,word,1,1327,1.040956974,0
French,110,110,Fr_con_larme-parde.wav,con,0,pseudoword,1,1299,1.037869717,0
French,110,111,Fr_con0_date.wav,con,0,word,1,1187,1.024816906,0
French,110,112,Fr_con_preuve.wav,con,NA,word,1,828,0.972676779,0
French,110,113,Fr_con0_morve.wav,con,0,word,1,1052,1.00733858,0
French,110,114,Fr_inc_girafe-kirague.wav,inc,3,pseudoword,1,833,0.973548334,0
French,110,115,Fr_inc2_camera.wav,inc,2,word,1,851,0.976643187,0
French,110,116,Fr_con_machoire-passoile.wav,con,0,pseudoword,1,1428,1.051576069,1
French,110,117,Fr_con_mouche-poube.wav,con,NA,pseudoword,1,1211,1.027714714,0
French,110,118,Fr_con_retour.wav,con,NA,word,1,867,0.979339699,0
French,110,119,Fr_con_doudoune-bouloune.wav,con,NA,pseudoword,1,1001,1.000144692,0
French,110,120,Fr_inc3_girafe.wav,inc,3,word,1,857,0.977660274,0
French,111,1,Fr_con_puma.wav,con,NA,word,1,1123,1.016793252,0
French,111,2,Fr_inc2_camera.wav,inc,2,word,1,1020,1.002866724,0
French,111,3,Fr_inc2_gendarme.wav,inc,2,word,1,940,0.991042618,0
French,111,4,Fr_con_bonbon.wav,con,NA,word,1,955,0.993334457,0
French,111,5,Fr_inc2_cible.wav,inc,2,word,1,963,0.994542096,0
French,111,6,Fr_inc_phare-jale.wav,inc,NA,pseudoword,1,961,0.994241129,0
French,111,7,Fr_inc_question-sejtion.wav,inc,NA,pseudoword,1,990,0.998545065,0
French,111,8,Fr_inc_serrure-quemure.wav,inc,2,pseudoword,1,813,0.970030182,0
French,111,9,Fr_inc_gendarme-fandarte.wav,inc,2,pseudoword,1,1387,1.04735882,0
French,111,10,Fr_inc_sapin-carin.wav,inc,2,pseudoword,1,914,0.986982065,0
French,111,11,Fr_con_bol-doche-.wav,con,NA,pseudoword,1,1105,1.014454093,0
French,111,12,Fr_con_machoire-passoile.wav,con,0,pseudoword,1,1078,1.01087292,0
French,111,13,Fr_inc3_girafe.wav,inc,3,word,1,880,0.981494224,0
French,111,14,Fr_inc3_sirene.wav,inc,3,word,1,920,0.987929276,0
French,111,15,Fr_inc2_quai.wav,inc,2,word,1,983,0.997517839,0
French,111,16,Fr_con_parole-nabole.wav,con,NA,pseudoword,1,995,0.99927436,0
French,111,17,Fr_con_madame.wav,con,NA,word,1,997,0.999565053,0
French,111,18,Fr_inc3_cigogne.wav,inc,3,word,1,898,0.984425446,0
French,111,19,Fr_con_douleur.wav,con,NA,word,1,795,0.966789043,0
French,111,20,Fr_con_peur-leute.wav,con,NA,pseudoword,1,877,0.980999864,0
French,111,21,Fr_con_roulade-bounade.wav,con,NA,pseudoword,1,922,0.98824364,0
French,111,22,Fr_con_boite.wav,con,NA,word,0,858,0.977829096,0
French,111,23,Fr_inc2_castor.wav,inc,2,word,1,771,0.962351459,0
French,111,24,Fr_inc_cousin-souffin.wav,inc,NA,pseudoword,1,1027,1.003856815,0
French,111,25,Fr_con_boite-doiche.wav,con,NA,pseudoword,1,987,0.998105718,0
French,111,26,Fr_con0_machoire.wav,con,0,word,1,943,0.991503898,0
French,111,27,Fr_con_brulure-trumure.wav,con,0,pseudoword,1,872,0.980172162,0
French,111,28,Fr_con_pneu-treu.wav,con,NA,pseudoword,1,1041,1.00581691,0
French,111,29,Fr_inc2_cerf.wav,inc,2,word,1,1145,1.019601829,0
French,111,30,Fr_con0_ruche.wav,con,0,word,1,760,0.960271197,0
French,111,31,Fr_con_peluche-meruche.wav,con,NA,pseudoword,1,990,0.998545065,0
French,111,32,Fr_con_doudoune.wav,con,NA,word,1,968,0.995291786,0
French,111,33,Fr_inc2_sapin.wav,inc,2,word,1,912,0.986664946,0
French,111,34,Fr_inc_fils-jige.wav,inc,3,pseudoword,1,1059,1.008298653,0
French,111,35,Fr_inc_cerveau-kerbeau.wav,inc,3,pseudoword,1,911,0.986506126,0
French,111,36,Fr_inc_soupe-coume.wav,inc,NA,pseudoword,0,675,0.943101258,0
French,111,37,Fr_con_parole.wav,con,NA,word,1,795,0.966789043,0
French,111,38,Fr_inc_sirene-kirelle.wav,inc,3,pseudoword,1,924,0.988557324,0
French,111,39,Fr_inc_cicatrice-quigeatrice.wav,inc,NA,pseudoword,1,993,0.998983083,0
French,111,40,Fr_con_puma-luva.wav,con,NA,pseudoword,1,1116,1.015888065,0
French,111,41,Fr_inc_quatre-sadre.wav,inc,NA,pseudoword,0,999,0.999855163,1
French,111,42,Fr_con_porte-lorve.wav,con,NA,pseudoword,1,1132,1.017948809,0
French,111,43,Fr_con_don.wav,con,NA,word,1,926,0.988870329,0
French,111,44,Fr_con_larme-parde.wav,con,0,pseudoword,1,867,0.979339699,0
French,111,45,Fr_con_madame-patame.wav,con,NA,pseudoword,1,985,0.997812077,0
French,111,46,Fr_inc2_cote.wav,inc,2,word,1,1127,1.017307972,0
French,111,47,Fr_con_morve-porle.wav,con,0,pseudoword,1,859,0.977997721,0
French,111,48,Fr_inc_jupe-fude.wav,inc,NA,pseudoword,1,820,0.971271284,0
French,111,49,Fr_con_lardon-parnon.wav,con,0,pseudoword,1,1435,1.052283967,0
French,111,50,Fr_inc_jour-foube.wav,inc,NA,pseudoword,0,1300,1.037981117,0
French,111,51,Fr_con_doudoune-bouloune.wav,con,NA,pseudoword,1,1062,1.008708172,0
French,111,52,Fr_con_boule-dougne.wav,con,NA,pseudoword,1,1054,1.007613537,0
French,111,53,Fr_inc_gifle-sisle.wav,inc,3,pseudoword,0,1661,1.073456544,0
French,111,54,Fr_inc_quatre.wav,inc,NA,word,1,853,0.97698301,0
French,111,55,Fr_con_date-mabe.wav,con,0,pseudoword,1,837,0.974241819,0
French,111,56,Fr_con_mouche.wav,con,NA,word,1,863,0.978670265,0
French,111,57,Fr_con_vapeur-raneur.wav,con,0,pseudoword,1,1185,1.024572783,0
French,111,58,Fr_con0_morve.wav,con,0,word,1,1318,1.039971803,0
French,111,59,Fr_con_preuve-vreune.wav,con,NA,pseudoword,1,1471,1.055870891,0
French,111,60,Fr_inc_girafe-kirague.wav,inc,3,pseudoword,1,1189,1.025060618,0
French,111,61,Fr_inc_cicatrice.wav,inc,NA,word,1,1055,1.00775082,0
French,111,62,Fr_con0_lardon.wav,con,0,word,1,1077,1.010738568,0
French,111,63,Fr_inc_camera-samena.wav,inc,2,pseudoword,1,1033,1.004700107,0
French,111,64,Fr_con0_date.wav,con,0,word,1,971,0.995739743,0
French,111,65,Fr_inc3_foret.wav,inc,3,word,1,953,0.993030967,0
French,111,66,Fr_inc_castor-sactor.wav,inc,2,pseudoword,1,899,0.984586564,0
French,111,67,Fr_inc3_gifle.wav,inc,3,word,1,926,0.988870329,0
French,111,68,Fr_con_peluche.wav,con,NA,word,1,829,0.97285151,0
French,111,69,Fr_con0_larme.wav,con,0,word,1,857,0.977660274,0
French,111,70,Fr_con_drame-brane.wav,con,0,pseudoword,1,901,0.984908264,0
French,111,71,Fr_con_roulade.wav,con,NA,word,1,910,0.986347131,0
French,111,72,Fr_inc_cigogne-quisogne.wav,inc,3,pseudoword,1,821,0.971447719,0
French,111,73,Fr_con_retour-betoute.wav,con,NA,pseudoword,1,940,0.991042618,0
French,111,74,Fr_inc3_caisse.wav,inc,3,word,1,919,0.987771837,0
French,111,75,Fr_inc_jour.wav,inc,NA,word,0,903,0.98522925,0
French,111,76,Fr_inc_cerf-queche.wav,inc,2,pseudoword,1,973,0.996037613,0
French,111,77,Fr_con0_vapeur.wav,con,0,word,1,903,0.98522925,0
French,111,78,Fr_inc_soupe.wav,inc,NA,word,1,1341,1.042476259,0
French,111,79,Fr_con_douleur-bouleuve.wav,con,NA,pseudoword,1,2286,1.119692075,1
French,111,80,Fr_inc3_kepis.wav,inc,3,word,1,992,0.998837224,0
French,111,81,Fr_inc_quai-zin.wav,inc,2,pseudoword,0,888,0.982804322,0
French,111,82,Fr_con0_brulure.wav,con,0,word,1,868,0.979506575,0
French,111,83,Fr_inc_flaque-slasse.wav,inc,2,pseudoword,1,1010,1.001440458,0
French,111,84,Fr_inc_cible-quibre.wav,inc,2,pseudoword,1,927,0.989026578,0
French,111,85,Fr_inc_kepi-selie.wav,inc,3,pseudoword,1,1340,1.042368266,0
French,111,86,Fr_inc3_fils.wav,inc,3,word,1,1026,1.003715787,0
French,111,87,Fr_inc_pharmacie.wav,inc,NA,word,1,865,0.979005369,0
French,111,88,Fr_con_porte.wav,con,NA,word,1,632,0.933572359,0
French,111,89,Fr_inc_question.wav,inc,NA,word,1,718,0.952041481,0
French,111,90,Fr_con_ruche-muve.wav,con,0,pseudoword,0,934,0.990115625,1
French,111,91,Fr_con_don-be.wav,con,NA,pseudoword,1,1134,1.018204352,0
French,111,92,Fr_inc3_kilo.wav,inc,3,word,1,775,0.963100568,0
French,111,93,Fr_inc3_cerveau.wav,inc,3,word,1,837,0.974241819,0
French,111,94,Fr_inc_foret-jolet.wav,inc,3,pseudoword,1,1598,1.067858925,0
French,111,95,Fr_inc2_flaque.wav,inc,2,word,1,986,0.997958972,0
French,111,96,Fr_con_bonbon-donmon.wav,con,NA,pseudoword,1,1125,1.017050841,0
French,111,97,Fr_inc2_serrure.wav,inc,2,word,1,917,0.987456445,0
French,111,98,Fr_con_doute.wav,con,NA,word,1,1005,1.000722021,0
French,111,99,Fr_inc_cousin.wav,inc,NA,word,1,837,0.974241819,0
French,111,100,Fr_con_bol.wav,con,NA,word,1,880,0.981494224,0
French,111,101,Fr_con_baton-damon.wav,con,0,pseudoword,1,1000,1,0
French,111,102,Fr_con_preuve.wav,con,NA,word,1,796,0.966971023,0
French,111,103,Fr_inc_pharmacie-sarnasie.wav,inc,NA,pseudoword,0,1053,1.007476124,0
French,111,104,Fr_con_pneu.wav,con,NA,word,0,1000,1,0
French,111,105,Fr_con_doute-boune.wav,con,NA,pseudoword,1,1042,1.005955906,0
French,111,106,Fr_inc_phare.wav,inc,NA,word,1,1111,1.01523802,0
French,111,107,Fr_con_bouchon-doulon.wav,con,NA,pseudoword,1,1237,1.0307899,0
French,111,108,Fr_inc_sabot-fateau.wav,inc,NA,pseudoword,1,995,0.99927436,0
French,111,109,Fr_inc_kilo-giveaux.wav,inc,3,pseudoword,1,941,0.991196541,0
French,111,110,Fr_con0_drame.wav,con,0,word,1,1158,1.021236186,0
French,111,111,Fr_con_peur.wav,con,NA,word,1,801,0.967877505,0
French,111,112,Fr_inc_caisse-seffe.wav,inc,3,pseudoword,1,1458,1.054585841,0
French,111,113,Fr_con_boule.wav,con,NA,word,1,2529,1.134316276,1
French,111,114,Fr_inc_jupe.wav,inc,NA,word,1,879,0.981329625,0
French,111,115,Fr_con_bouchon.wav,con,NA,word,1,882,0.981822862,0
French,111,116,Fr_con_retour.wav,con,NA,word,1,924,0.988557324,0
French,111,117,Fr_inc_sabot.wav,inc,NA,word,0,1438,1.052586295,0
French,111,118,Fr_con0_baton.wav,con,0,word,1,1179,1.023837935,0
French,111,119,Fr_con_mouche-poube.wav,con,NA,pseudoword,1,1375,1.046100899,0
French,111,120,Fr_inc_cote-soche.wav,inc,2,pseudoword,1,977,0.996631521,0
French,112,1,Fr_inc2_gendarme.wav,inc,2,word,1,968,0.995291786,0
French,112,2,Fr_con_porte.wav,con,NA,word,1,940,0.991042618,0
French,112,3,Fr_con_roulade.wav,con,NA,word,1,1016,1.002297903,0
French,112,4,Fr_con_retour.wav,con,NA,word,1,925,0.988713911,0
French,112,5,Fr_con_boule.wav,con,NA,word,1,988,0.998252315,0
French,112,6,Fr_inc3_cigogne.wav,inc,3,word,1,998,0.99971018,0
French,112,7,Fr_con_doute-boune.wav,con,NA,pseudoword,1,849,0.976302563,0
French,112,8,Fr_inc_cousin.wav,inc,NA,word,1,769,0.961975447,0
French,112,9,Fr_con_bol-doche-.wav,con,NA,pseudoword,1,1119,1.016276696,0
French,112,10,Fr_inc2_quai.wav,inc,2,word,1,866,0.979172631,0
French,112,11,Fr_con_mouche-poube.wav,con,NA,pseudoword,1,864,0.978837914,0
French,112,12,Fr_inc_quai-zin.wav,inc,2,pseudoword,0,999,0.999855163,0
French,112,13,Fr_inc_caisse-seffe.wav,inc,3,pseudoword,1,1130,1.017692814,0
French,112,14,Fr_con0_vapeur.wav,con,0,word,1,960,0.994090411,0
French,112,15,Fr_con0_morve.wav,con,0,word,1,1256,1.032996546,0
French,112,16,Fr_con_brulure-trumure.wav,con,0,pseudoword,1,903,0.98522925,0
French,112,17,Fr_con_peluche-meruche.wav,con,NA,pseudoword,1,883,0.981986901,0
French,112,18,Fr_con_peluche.wav,con,NA,word,1,892,0.983454951,0
French,112,19,Fr_inc2_camera.wav,inc,2,word,1,883,0.981986901,0
French,112,20,Fr_inc_sirene-kirelle.wav,inc,3,pseudoword,1,769,0.961975447,0
French,112,21,Fr_con_doudoune-bouloune.wav,con,NA,pseudoword,1,942,0.991350301,0
French,112,22,Fr_con_madame.wav,con,NA,word,1,1129,1.017564647,0
French,112,23,Fr_con_don-be.wav,con,NA,pseudoword,1,1023,1.003291878,0
French,112,24,Fr_inc_jupe-fude.wav,inc,NA,pseudoword,1,1035,1.004980117,0
French,112,25,Fr_con_retour-betoute.wav,con,NA,pseudoword,1,897,0.984264148,0
French,112,26,Fr_inc2_castor.wav,inc,2,word,1,871,0.980006052,0
French,112,27,Fr_con_preuve-vreune.wav,con,NA,pseudoword,1,875,0.980669351,0
French,112,28,Fr_con_ruche-muve.wav,con,0,pseudoword,1,1171,1.022852298,1
French,112,29,Fr_con_doute.wav,con,NA,word,1,924,0.988557324,0
French,112,30,Fr_inc_gendarme-fandarte.wav,inc,2,pseudoword,0,912,0.986664946,0
French,112,31,Fr_inc_serrure-quemure.wav,inc,2,pseudoword,1,937,0.990579864,0
French,112,32,Fr_con_don.wav,con,NA,word,1,1011,1.001583719,0
French,112,33,Fr_inc_question.wav,inc,NA,word,1,845,0.975618903,0
French,112,34,Fr_inc_sapin-carin.wav,inc,2,pseudoword,1,1081,1.011275231,0
French,112,35,Fr_inc_cousin-souffin.wav,inc,NA,pseudoword,1,953,0.993030967,0
French,112,36,Fr_inc_cigogne-quisogne.wav,inc,3,pseudoword,1,803,0.968238515,0
French,112,37,Fr_inc_camera-samena.wav,inc,2,pseudoword,1,1043,1.006094769,0
French,112,38,Fr_con_bouchon.wav,con,NA,word,1,952,0.992878983,0
French,112,39,Fr_inc_jour-foube.wav,inc,NA,pseudoword,0,1035,1.004980117,0
French,112,40,Fr_con_bonbon-donmon.wav,con,NA,pseudoword,1,933,0.989960548,0
French,112,41,Fr_con0_baton.wav,con,0,word,1,924,0.988557324,0
French,112,42,Fr_con0_brulure.wav,con,0,word,1,914,0.986982065,0
French,112,43,Fr_con0_lardon.wav,con,0,word,1,923,0.988400567,0
French,112,44,Fr_con_bol.wav,con,NA,word,1,825,0.972151316,0
French,112,45,Fr_inc_cote-soche.wav,inc,2,pseudoword,1,954,0.993182792,0
French,112,46,Fr_inc3_gifle.wav,inc,3,word,0,834,0.973722017,0
French,112,47,Fr_inc3_foret.wav,inc,3,word,1,872,0.980172162,0
French,112,48,Fr_inc_gifle-sisle.wav,inc,3,pseudoword,1,1167,1.022356952,0
French,112,49,Fr_inc_flaque-slasse.wav,inc,2,pseudoword,1,1178,1.023715097,0
French,112,50,Fr_inc2_flaque.wav,inc,2,word,1,978,0.996779618,0
French,112,51,Fr_inc3_girafe.wav,inc,3,word,0,1262,1.033686452,0
French,112,52,Fr_con_larme-parde.wav,con,0,pseudoword,1,1098,1.013534113,0
French,112,53,Fr_con_parole-nabole.wav,con,NA,pseudoword,1,857,0.977660274,0
French,112,54,Fr_con_porte-lorve.wav,con,NA,pseudoword,1,1086,1.011943275,0
French,112,55,Fr_con_puma-luva.wav,con,NA,pseudoword,1,948,0.992269446,0
French,112,56,Fr_inc2_cote.wav,inc,2,word,1,1067,1.00938814,0
French,112,57,Fr_con_morve-porle.wav,con,0,pseudoword,1,850,0.976472975,0
French,112,58,Fr_inc_cerf-queche.wav,inc,2,pseudoword,1,873,0.980338081,0
French,112,59,Fr_inc_pharmacie.wav,inc,NA,word,1,1007,1.001009824,0
French,112,60,Fr_inc3_sirene.wav,inc,3,word,1,927,0.989026578,0
French,112,61,Fr_con_preuve.wav,con,NA,word,0,931,0.989649894,0
French,112,62,Fr_inc3_fils.wav,inc,3,word,1,852,0.976813198,0
French,112,63,Fr_inc3_cerveau.wav,inc,3,word,1,791,0.966058828,0
French,112,64,Fr_inc2_cerf.wav,inc,2,word,1,916,0.987298491,0
French,112,65,Fr_inc_jour.wav,inc,NA,word,1,738,0.956018787,0
French,112,66,Fr_inc3_kepis.wav,inc,3,word,1,830,0.973026031,0
French,112,67,Fr_con_doudoune.wav,con,NA,word,1,1047,1.006648894,0
French,112,68,Fr_con0_date.wav,con,0,word,1,1216,1.028311192,0
French,112,69,Fr_inc_sabot.wav,inc,NA,word,1,1155,1.020860661,0
French,112,70,Fr_inc_quatre-sadre.wav,inc,NA,pseudoword,1,1113,1.015498388,1
French,112,71,Fr_inc_cicatrice-quigeatrice.wav,inc,NA,pseudoword,1,1174,1.023222699,0
French,112,72,Fr_inc_foret-jolet.wav,inc,3,pseudoword,1,1029,1.004138458,0
French,112,73,Fr_inc_cible-quibre.wav,inc,2,pseudoword,1,902,0.985068846,0
French,112,74,Fr_inc_soupe.wav,inc,NA,word,1,1002,1.000289241,0
French,112,75,Fr_con0_machoire.wav,con,0,word,1,811,0.969673618,0
French,112,76,Fr_inc_pharmacie-sarnasie.wav,inc,NA,pseudoword,1,1196,1.025910393,0
French,112,77,Fr_con_douleur-bouleuve.wav,con,NA,pseudoword,1,1248,1.032071528,0
French,112,78,Fr_con0_drame.wav,con,0,word,1,830,0.973026031,0
French,112,79,Fr_inc_soupe-coume.wav,inc,NA,pseudoword,1,834,0.973722017,0
French,112,80,Fr_con_douleur.wav,con,NA,word,1,752,0.95873928,0
French,112,81,Fr_con_machoire-passoile.wav,con,0,pseudoword,1,1055,1.00775082,0
French,112,82,Fr_inc2_serrure.wav,inc,2,word,1,1007,1.001009824,0
French,112,83,Fr_con0_larme.wav,con,0,word,1,878,0.981164839,0
French,112,84,Fr_inc_cicatrice.wav,inc,NA,word,1,1057,1.008024996,0
French,112,85,Fr_inc2_sapin.wav,inc,2,word,1,813,0.970030182,0
French,112,86,Fr_inc_castor-sactor.wav,inc,2,pseudoword,1,1024,1.003433319,0
French,112,87,Fr_con_boite.wav,con,NA,word,1,835,0.973895492,0
French,112,88,Fr_con_date-mabe.wav,con,0,pseudoword,1,934,0.990115625,0
French,112,89,Fr_con0_ruche.wav,con,0,word,1,1015,1.002155347,0
French,112,90,Fr_con_pneu.wav,con,NA,word,0,855,0.977322038,0
French,112,91,Fr_inc3_kilo.wav,inc,3,word,1,1010,1.001440458,0
French,112,92,Fr_con_peur.wav,con,NA,word,1,705,0.949396372,0
French,112,93,Fr_inc_jupe.wav,inc,NA,word,1,796,0.966971023,0
French,112,94,Fr_con_boule-dougne.wav,con,NA,pseudoword,1,965,0.994842438,0
French,112,95,Fr_inc_fils-jige.wav,inc,3,pseudoword,1,1053,1.007476124,0
French,112,96,Fr_con_puma.wav,con,NA,word,1,779,0.963845819,0
French,112,97,Fr_inc_question-sejtion.wav,inc,NA,pseudoword,1,1140,1.018968284,0
French,112,98,Fr_inc_phare-jale.wav,inc,NA,pseudoword,1,800,0.967696662,0
French,112,99,Fr_con_vapeur-raneur.wav,con,0,pseudoword,1,968,0.995291786,0
French,112,100,Fr_inc2_cible.wav,inc,2,word,1,969,0.995441259,0
French,112,101,Fr_inc_kepi-selie.wav,inc,3,pseudoword,1,983,0.997517839,0
French,112,102,Fr_con_baton-damon.wav,con,0,pseudoword,1,966,0.994992375,0
French,112,103,Fr_inc_quatre.wav,inc,NA,word,1,887,0.982641207,0
French,112,104,Fr_con_madame-patame.wav,con,NA,pseudoword,1,1021,1.003008581,0
French,112,105,Fr_con_peur-leute.wav,con,NA,pseudoword,1,932,0.989805304,0
French,112,106,Fr_inc_phare.wav,inc,NA,word,1,790,0.965875697,0
French,112,107,Fr_inc_cerveau-kerbeau.wav,inc,3,pseudoword,1,873,0.980338081,0
French,112,108,Fr_inc3_caisse.wav,inc,3,word,0,824,0.971975737,0
French,112,109,Fr_inc_girafe-kirague.wav,inc,3,pseudoword,1,747,0.957773534,0
French,112,110,Fr_con_boite-doiche.wav,con,NA,pseudoword,1,916,0.987298491,0
French,112,111,Fr_con_mouche.wav,con,NA,word,1,759,0.960080592,0
French,112,112,Fr_con_roulade-bounade.wav,con,NA,pseudoword,1,832,0.973374442,0
French,112,113,Fr_con_bonbon.wav,con,NA,word,1,784,0.964772021,0
French,112,114,Fr_con_parole.wav,con,NA,word,1,800,0.967696662,0
French,112,115,Fr_inc_sabot-fateau.wav,inc,NA,pseudoword,1,1063,1.008844422,0
French,112,116,Fr_con_bouchon-doulon.wav,con,NA,pseudoword,1,1061,1.008571795,0
French,112,117,Fr_con_lardon-parnon.wav,con,0,pseudoword,1,977,0.996631521,0
French,112,118,Fr_inc_kilo-giveaux.wav,inc,3,pseudoword,1,860,0.97816615,0
French,112,119,Fr_con_drame-brane.wav,con,0,pseudoword,1,1015,1.002155347,0
French,112,120,Fr_con_pneu-treu.wav,con,NA,pseudoword,1,758,0.959889735,0
French,113,1,Fr_inc_phare-jale.wav,inc,NA,pseudoword,1,2241,1.116813952,1
French,113,2,Fr_con_peur-leute.wav,con,NA,pseudoword,1,1372,1.045784704,0
French,113,3,Fr_con0_baton.wav,con,0,word,1,1272,1.034829037,0
French,113,4,Fr_con_douleur-bouleuve.wav,con,NA,pseudoword,0,1268,1.034373085,0
French,113,5,Fr_inc_pharmacie.wav,inc,NA,word,1,1122,1.016664286,0
French,113,6,Fr_inc3_foret.wav,inc,3,word,1,979,0.996927564,0
French,113,7,Fr_inc_sabot.wav,inc,NA,word,0,1853,1.089291806,0
French,113,8,Fr_inc_gendarme-fandarte.wav,inc,2,pseudoword,0,1178,1.023715097,0
French,113,9,Fr_con_madame.wav,con,NA,word,1,1250,1.032303338,0
French,113,10,Fr_inc_jupe-fude.wav,inc,NA,pseudoword,0,2371,1.124977185,0
French,113,11,Fr_inc_soupe.wav,inc,NA,word,1,1238,1.030906882,0
French,113,12,Fr_con0_date.wav,con,0,word,1,1408,1.049534218,0
French,113,13,Fr_inc_girafe-kirague.wav,inc,3,pseudoword,1,1220,1.02878661,0
French,113,14,Fr_inc_cicatrice.wav,inc,NA,word,1,1367,1.045256172,0
French,113,15,Fr_con_bouchon-doulon.wav,con,NA,pseudoword,1,2152,1.110947422,0
French,113,16,Fr_con_bonbon.wav,con,NA,word,1,947,0.99211666,0
French,113,17,Fr_inc3_caisse.wav,inc,3,word,1,1079,1.011007148,0
French,113,18,Fr_inc_phare.wav,inc,NA,word,1,968,0.995291786,0
French,113,19,Fr_inc2_flaque.wav,inc,2,word,1,1095,1.01313804,0
French,113,20,Fr_con_preuve.wav,con,NA,word,1,1580,1.066219029,0
French,113,21,Fr_con_doudoune.wav,con,NA,word,1,985,0.997812077,0
French,113,22,Fr_inc3_cerveau.wav,inc,3,word,1,968,0.995291786,0
French,113,23,Fr_inc_cote-soche.wav,inc,2,pseudoword,1,1321,1.040300939,0
French,113,24,Fr_inc2_camera.wav,inc,2,word,1,858,0.977829096,0
French,113,25,Fr_con_pneu-treu.wav,con,NA,pseudoword,1,1046,1.006510562,0
French,113,26,Fr_con_peluche.wav,con,NA,word,1,709,0.950215412,0
French,113,27,Fr_inc_pharmacie-sarnasie.wav,inc,NA,pseudoword,1,1348,1.043229964,0
French,113,28,Fr_inc_sirene-kirelle.wav,inc,3,pseudoword,1,1392,1.047879745,0
French,113,29,Fr_con_peur.wav,con,NA,word,1,707,0.949806471,0
French,113,30,Fr_inc3_gifle.wav,inc,3,word,0,1512,1.059850597,0
French,113,31,Fr_con_puma.wav,con,NA,word,1,1155,1.020860661,0
French,113,32,Fr_con0_brulure.wav,con,0,word,1,981,0.997223002,0
French,113,33,Fr_con0_lardon.wav,con,0,word,1,876,0.980834702,0
French,113,34,Fr_inc_serrure-quemure.wav,inc,2,pseudoword,1,1380,1.046626362,0
French,113,35,Fr_inc2_castor.wav,inc,2,word,1,953,0.993030967,0
French,113,36,Fr_con_drame-brane.wav,con,0,pseudoword,1,1303,1.038314805,0
French,113,37,Fr_con_retour.wav,con,NA,word,1,889,0.982967254,0
French,113,38,Fr_inc2_cible.wav,inc,2,word,1,1031,1.004419555,0
French,113,39,Fr_con_vapeur-raneur.wav,con,0,pseudoword,1,1121,1.016535204,0
French,113,40,Fr_inc_quatre.wav,inc,NA,word,1,936,0.990425283,0
French,113,41,Fr_con0_larme.wav,con,0,word,1,829,0.97285151,0
French,113,42,Fr_con_doute.wav,con,NA,word,1,936,0.990425283,0
French,113,43,Fr_inc_jour.wav,inc,NA,word,1,860,0.97816615,0
French,113,44,Fr_inc2_gendarme.wav,inc,2,word,1,922,0.98824364,0
French,113,45,Fr_inc_kepi-selie.wav,inc,3,pseudoword,1,983,0.997517839,0
French,113,46,Fr_inc_question-sejtion.wav,inc,NA,pseudoword,1,1220,1.02878661,0
French,113,47,Fr_con_larme-parde.wav,con,0,pseudoword,1,1106,1.014585042,0
French,113,48,Fr_con_morve-porle.wav,con,0,pseudoword,1,957,0.993637313,0
French,113,49,Fr_con0_ruche.wav,con,0,word,1,817,0.970740686,0
French,113,50,Fr_inc_jour-foube.wav,inc,NA,pseudoword,1,1202,1.026634823,0
French,113,51,Fr_inc3_cigogne.wav,inc,3,word,1,1007,1.001009824,0
French,113,52,Fr_con_porte-lorve.wav,con,NA,pseudoword,1,981,0.997223002,0
French,113,53,Fr_inc_cicatrice-quigeatrice.wav,inc,NA,pseudoword,1,1275,1.035170062,0
French,113,54,Fr_con_mouche.wav,con,NA,word,1,839,0.97458732,0
French,113,55,Fr_inc3_sirene.wav,inc,3,word,1,1245,1.031723117,0
French,113,56,Fr_con_brulure-trumure.wav,con,0,pseudoword,1,2313,1.121391878,1
French,113,57,Fr_con_retour-betoute.wav,con,NA,pseudoword,1,1233,1.030321026,0
French,113,58,Fr_inc3_fils.wav,inc,3,word,1,908,0.986028616,0
French,113,59,Fr_inc2_sapin.wav,inc,2,word,1,1003,1.000433644,0
French,113,60,Fr_con_baton-damon.wav,con,0,pseudoword,1,1098,1.013534113,0
French,113,61,Fr_con_bonbon-donmon.wav,con,NA,pseudoword,1,1057,1.008024996,0
French,113,62,Fr_inc_foret-jolet.wav,inc,3,pseudoword,1,1286,1.036413656,0
French,113,63,Fr_con0_drame.wav,con,0,word,1,967,0.995142158,0
French,113,64,Fr_con_boule-dougne.wav,con,NA,pseudoword,1,1097,1.013402209,0
